,titulo,endereco,preco,quartos,suites,banheiros,vagas,privativos,total,infra,coordenadas,link
346,Apartamento 1 Quarto Balneário Santa Clara 54m²,"Rua Aririba, 163, Balneário Santa Clara - Itajaí/SC","R$ 712.000,00",1,,1,1,54 M2,86 M2,"['Bicicletário', 'Brinquedoteca', 'Elevador', 'Espaço Gourmet', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Spa', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9541917, -48.64219689999999&zoom=16",https://maximoveis.com.br/imovel/11308/apartamento-1-quarto-manu-bay-balneario-santa-clara-itajai/
347,Apartamento 2 Quartos São João 71m²,"Rua João Ladislau Tabalipa, 455, São João - Itajaí/SC","R$ 561.965,05",2,1,2,1,71 M2,,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Estacionamento', 'Gás Central', 'Guarita', 'Interfone', 'Jardim', 'Piscina Aquecida', 'Piscina Coletiva', 'Playground', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9011733, -48.6739564&zoom=16",https://maximoveis.com.br/imovel/11175/apartamento-2-quartos-garden-club-sao-joao-itajai/
348,Apartamento 2 Quartos Fazenda 74m²,"Rua Manoel Bernardo Da Silva, 345, Fazenda - Itajaí/SC","R$ 728.038,30",2,2,3,1,74 M2,,"['Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Interfone', 'Piscina Coletiva', 'Playground', 'Quadra de Esportes', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Terraço Coletivo']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9273027, -48.6546086&zoom=16",https://maximoveis.com.br/imovel/12730/apartamento-2-quartos-luminares-residence-fazenda-itajai/
349,Apartamento 2 Quartos Centro 86m²,"Rua Samuel Heusi, 149, Centro - Itajaí/SC","R$ 1.100.000,00",2,2,3,1,86 M2,177 M2,"['Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Interfone', 'Piscina Aquecida', 'Piscina Coletiva', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9038511, -48.6587437&zoom=16",https://maximoveis.com.br/imovel/12762/apartamento-2-quartos-space-soul-centro-itajai/
350,Apartamento 2 Quartos Praia Brava 59m²,"Rua Suécia, 371, Praia Brava - Itajaí/SC","R$ 765.000,00",2,1,2,1,59 M2,,"['Elevador', 'Espaço Gourmet', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Playground', 'Quadra de Esportes', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.95522, -48.644251&zoom=16",https://maximoveis.com.br/imovel/10716/apartamento-2-quartos-soul-brava-praia-brava-itajai/
351,Apartamento 2 Quartos Centro,"Avenida Prefeito José Juvenal Mafra, 604, Centro - Navegantes/SC","R$ 913.443,00",2,2,3,1,,76 M2,"['Aquecimento Central', 'Elevador', 'Elevador de Serviço', 'Gás Central', 'Interfone', 'Lavanderia', 'Sala Fitness', 'Salão de Festas', 'Sauna Condominial']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.8962127, -48.647053&zoom=16",https://maximoveis.com.br/imovel/8242/apartamento-2-quartos-opus-house-centro-navegantes/
352,Apartamento 3 Quartos Centro 104m²,"Rua Uruguai, 716, Centro - Itajaí/SC","R$ 1.089.000,00",3,1,3,2,104 M2,,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Jardim', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Terraço Coletivo']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9159496, -48.6592326&zoom=16",https://maximoveis.com.br/imovel/10065/apartamento-3-quartos-monte-solaro-centro-itajai/
353,Apartamento 3 Quartos Centro 148m²,"Avenida Joca Brandão, 231, Centro - Itajaí/SC","R$ 2.398.252,27",3,3,5,3,148 M2,,"['Aquecimento Central', 'Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Segurança Patrimonial', 'Vigilância 24 horas']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9130219, -48.6610747&zoom=16",https://maximoveis.com.br/imovel/10526/apartamento-3-quartos-volpi-centro-itajai/
354,Apartamento 3 Quartos Centro 155m²,"Rua Lauro Muller, 538, Centro - Itajaí/SC","R$ 2.828.000,00",3,3,4,3,155 M2,251 M2,"['Bicicletário', 'Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Interfone', 'Jardim', 'Piscina Aquecida', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9098664, -48.6548531&zoom=16",https://maximoveis.com.br/imovel/8828/apartamento-3-quartos-marechiaro-residencial-centro-itajai/
355,Apartamento 4 Quartos Pioneiros 160m²,"Rua João Francisco Dos Santos, 121, Pioneiros - Balneário Camboriú/SC","R$ 3.960.000,00",4,2,3,4,160 M2,226 M2,[],"https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9704122, -48.6328007&zoom=16",https://maximoveis.com.br/imovel/11034/apartamento-4-quartos-esquina-bella-pioneiros-balneario-camboriu/
356,Apartamento 2 Quartos Centro 80m²,"Rua Pereira Neto, 189, Centro - Itajaí/SC","R$ 877.093,12",2,2,2,1,80 M2,92 M2,"['Brinquedoteca', 'Circuito Fechado de TV', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Interfone', 'Piscina Aquecida', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Sala Fitness', 'Salão de Festas', 'Vigilância 24 horas']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.906686, -48.66756190000001&zoom=16",https://maximoveis.com.br/imovel/6228/apartamento-2-quartos-lottus-residence-centro-itajai/
357,Apartamento 3 Quartos Dom Bosco 79m²,"Rua Ulisses Machado Dutra, 78, Dom Bosco - Itajaí/SC","R$ 752.536,84",3,1,2,2,79 M2,102 M2,"['Bicicletário', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Porteiro Eletrônico', 'Sala Fitness', 'Salão de Festas', 'Segurança Patrimonial']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9169583, -48.67202690000001&zoom=16",https://maximoveis.com.br/imovel/8993/apartamento-3-quartos-mabrem-san-marino-dom-bosco-itajai/
358,Apartamento 2 Quartos Fazenda 73m²,"Rua João Wollinger, 91, Fazenda - Itajaí/SC","R$ 857.029,96",2,2,3,1,73 M2,128 M2,"['Brinquedoteca', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Interfone', 'Jardim', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Porteiro Eletrônico', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9252796, -48.6492404&zoom=16",https://maximoveis.com.br/imovel/5956/apartamento-2-quartos-lago-moraine-fazenda-itajai/
359,Apartamento 4 Quartos Centro 175m²,"Rua 901, 300, Centro - Balneário Camboriú/SC","R$ 4.375.000,00",4,4,4,3,175 M2,,"['Bicicletário', 'Brinquedoteca', 'Elevador', 'Gás Central', 'Interfone', 'Piscina Aquecida', 'Piscina Infantil', 'Playground', 'Quadra de Esportes', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9861567, -48.6382911&zoom=16",https://maximoveis.com.br/imovel/11584/apartamento-4-quartos-paganini-tower-centro-balneario-camboriu/
360,Apartamento 5 Quartos Praia Brava 350m²,"Rua Delfim Mário De Pádua Peixoto, 383, Praia Brava - Itajaí/SC","R$ 13.500.000,00",5,5,5,5,350 M2,641 M2,"['Bicicletário', 'Brinquedoteca', 'Condomínio Fechado', 'Depósito', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Gás Central', 'Guarita', 'Interfone', 'Jardim', 'Piscina Aquecida', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Portaria', 'Portaria 24 horas', 'Quadra de Esportes', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Segurança Patrimonial', 'Spa', 'Vigilância 24 horas', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9438115, -48.6300245&zoom=16",https://maximoveis.com.br/imovel/11169/apartamento-5-quartos-brava-home-resort-praia-brava-itajai/
361,Apartamento 3 Quartos Praia Brava 265m²,"Rua Conselheiro Júlio Kumm, 57, Praia Brava - Itajaí/SC","R$ 5.830.000,00",3,3,4,3,265 M2,,[],"https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9532242, -48.6306383&zoom=16",https://maximoveis.com.br/imovel/12519/apartamento-3-quartos-square-hobus-praia-brava-itajai/
362,Apartamento 3 Quartos Praia Brava 88m²,"Avenida Rua Luci Canziani, 200, Praia Brava - Itajaí/SC","R$ 1.350.000,00",3,1,3,2,88 M2,124 M2,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador', 'Elevador de Serviço', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Playground', 'Portaria 24 horas', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Segurança Patrimonial', 'Vigilância 24 horas']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9441106, -48.6387048&zoom=16",https://maximoveis.com.br/imovel/11835/apartamento-3-quartos-torres-da-brava-praia-brava-itajai/
363,Apartamento 2 Quartos Praia Brava 82m²,"Avenida Rua Luci Canziani, 200, Praia Brava - Itajaí/SC","R$ 1.250.000,00",2,2,3,1,82 M2,125 M2,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador', 'Elevador de Serviço', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Playground', 'Portaria 24 horas', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Segurança Patrimonial', 'Vigilância 24 horas']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9441106, -48.6387048&zoom=16",https://maximoveis.com.br/imovel/11836/apartamento-2-quartos-torres-da-brava-praia-brava-itajai/
364,Apartamento 4 Quartos Pioneiros 160m²,"Rua João Francisco Dos Santos, 121, Pioneiros - Balneário Camboriú/SC","R$ 3.750.000,00",4,2,4,4,160 M2,170 M2,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Depósito', 'Elevador', 'Espaço Gourmet', 'Estacionamento', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Spa']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.970439, -48.6327885&zoom=16",https://maximoveis.com.br/imovel/7897/apartamento-4-quartos-esquina-bella-pioneiros-balneario-camboriu/
365,Apartamento 3 Quartos Praia Brava 151m²,"Rua Delfim Mário Pádua Peixoto, 1100, Praia Brava - Itajaí/SC","R$ 3.994.667,24",3,3,4,3,151 M2,,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador de Serviço', 'Espaço Gourmet', 'Gás Central', 'Guarita', 'Interfone', 'Piscina Aquecida', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Portaria', 'Portaria 24 horas', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9524383, -48.6316342&zoom=16",https://maximoveis.com.br/imovel/7654/apartamento-3-quartos-reserva-figueira-praia-brava-itajai/
366,Apartamento 4 Quartos Centro 185m²,"Avenida Atlântica, 684, Centro - Balneário Camboriú/SC","R$ 10.770.000,00",4,4,5,3,185 M2,347 M2,[],"https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9756049, -48.6354013&zoom=16",https://maximoveis.com.br/imovel/7965/apartamento-4-quartos-boreal-tower-centro-balneario-camboriu/
367,Apartamento 2 Quartos Centro 83m²,"Rua 901, 300, Centro - Balneário Camboriú/SC","R$ 2.250.000,00",2,2,2,1,83 M2,,"['Água', 'Brinquedoteca', 'Churrasqueira Condominial', 'Elevador', 'Elevador de Serviço', 'Energia Eletrica', 'Espaço Gourmet', 'Garagem Coberta', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Quadra de Esportes', 'Quadra Poli Esportiva', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Spa', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9861567, -48.6382911&zoom=16",https://maximoveis.com.br/imovel/12329/apartamento-2-quartos-paganini-tower-centro-balneario-camboriu/
368,Apartamento 2 Quartos Fazenda 75m²,"Rua Manoel Bernardo Da Silva, 345, Fazenda - Itajaí/SC","R$ 796.584,09",2,2,3,1,75 M2,,"['Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Interfone', 'Piscina Coletiva', 'Playground', 'Quadra de Esportes', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Terraço Coletivo']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9273027, -48.6546086&zoom=16",https://maximoveis.com.br/imovel/12728/apartamento-2-quartos-luminares-residence-fazenda-itajai/
369,Apartamento 3 Quartos Centro 150m²,"Avenida Prefeito Cirino Adolfo Cabral, 999, Centro - Navegantes/SC","R$ 2.487.184,00",3,3,4,2,150 M2,,"['Brinquedoteca', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Spa']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9003392, -48.64401789999999&zoom=16",https://maximoveis.com.br/imovel/11355/apartamento-3-quartos-amber-tower-centro-navegantes/
370,Apartamento 4 Quartos Centro 143m²,"Avenida Alvin Bauer, 159, Centro - Balneário Camboriú/SC","R$ 3.837.000,00",4,4,5,3,143 M2,289 M2,"['Aquecimento Central', 'Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Depósito', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Gás Central', 'Guarita', 'Interfone', 'Piscina Aquecida', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Spa', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9875476, -48.6362076&zoom=16",https://maximoveis.com.br/imovel/9917/apartamento-4-quartos-timeless-centro-balneario-camboriu/
371,Apartamento 4 Quartos Centro 181m²,"Rua 1061, 145, Centro - Balneário Camboriú/SC","R$ 4.697.750,87",4,4,1,3,181 M2,,[],"https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9825117000000000, -48.6369495000000000&zoom=16",https://maximoveis.com.br/imovel/12111/apartamento-4-quartos-meridian-tower-centro-balneario-camboriu/
372,Apartamento 2 Quartos Balneário Santa Clara 93m²,"Rua Cabo-Polícia Militar Antônio Rudolf, 155, Balneário Santa Clara - Itajaí/SC","R$ 1.580.000,00",2,2,3,2,93 M2,144 M2,"['Bicicletário', 'Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Spa']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9458586, -48.6426472&zoom=16",https://maximoveis.com.br/imovel/12894/apartamento-2-quartos-brava-ocean-balneario-santa-clara-itajai/
373,Apartamento 3 Quartos Praia Brava 126m²,"Rua Delfim Mário Pádua Peixoto, 1540, Praia Brava - Itajaí/SC","R$ 2.950.000,00",3,3,4,2,126 M2,232 M2,"['Brinquedoteca', 'Condomínio Fechado', 'Depósito', 'Elevador', 'Espaço Gourmet', 'Gás Central', 'Interfone', 'Jardim', 'Piscina Aquecida', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Sala Fitness', 'Salão de Festas', 'Sauna Condominial', 'Terraço Coletivo']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9540923, -48.63145220000001&zoom=16",https://maximoveis.com.br/imovel/9374/apartamento-3-quartos-riva-praia-brava-itajai/
374,Apartamento 4 Quartos Centro 181m²,"Rua 1061, 145, Centro - Balneário Camboriú/SC","R$ 3.445.353,43",4,4,1,3,181 M2,,[],"https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9825117000000000, -48.6369495000000000&zoom=16",https://maximoveis.com.br/imovel/12108/apartamento-4-quartos-meridian-tower-centro-balneario-camboriu/
375,Apartamento 3 Quartos Praia Brava 98m²,"Rua Vergínia Ângelo Severino, 12, Praia Brava - Itajaí/SC","R$ 2.375.016,41",3,1,3,3,98 M2,,"['Brinquedoteca', 'Churrasqueira Condominial', 'Elevador', 'Espaço Gourmet', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Spa', 'Terraço Coletivo']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9590242000000000, -48.6290432000000000&zoom=16",https://maximoveis.com.br/imovel/8467/apartamento-3-quartos-privilege-brava-praia-brava-itajai/
376,Apartamento 3 Quartos Balneário Santa Clara 115m²,"Rua Conselheiro Júlio Kumm, 583, Balneário Santa Clara - Itajaí/SC","R$ 1.850.000,00",3,1,3,2,115 M2,147 M2,"['Churrasqueira Condominial', 'Elevador', 'Interfone']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9528734, -48.6346244&zoom=16",https://maximoveis.com.br/imovel/12535/apartamento-3-quartos-leonardo-da-vinci.-balneario-santa-clara-itajai/
377,Apartamento 3 Quartos Fazenda 102m²,"Rua José Correia, 199, Fazenda - Itajaí/SC","R$ 876.098,40",3,1,3,2,102 M2,,"['Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Quiosque', 'Sala Fitness', 'Salão de Jogos', 'Sauna Condominial']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9320161, -48.6457998&zoom=16",https://maximoveis.com.br/imovel/12483/apartamento-3-quartos-provincia-di-salerno-fazenda-itajai/
378,Apartamento 4 Quartos Centro 287m²,"Avenida Atlântica, 1330, Centro - Balneário Camboriú/SC","R$ 14.895.000,00",4,4,4,5,287 M2,465 M2,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Depósito', 'Elevador', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Salão de Festas', 'Salão de Jogos', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.981712, -48.63460269999999&zoom=16",https://maximoveis.com.br/imovel/12371/apartamento-4-quartos-seas-palace-centro-balneario-camboriu/
379,Apartamento 5 Quartos Pioneiros 277m²,"Rua João Francisco Dos Santos, 146, Pioneiros - Balneário Camboriú/SC","R$ 6.528.000,00",5,5,5,4,277 M2,505 M2,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Depósito', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Portaria 24 horas', 'Porteiro Eletrônico', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Sauna Condominial', 'Spa', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9700428, -48.63274269999999&zoom=16",https://maximoveis.com.br/imovel/11995/apartamento-5-quartos-blue-coast-pioneiros-balneario-camboriu/
380,Apartamento 3 Quartos Centro 104m²,"Rua Uruguai, 716, Centro - Itajaí/SC","R$ 1.033.000,00",3,1,3,2,104 M2,,"['Bicicletário', 'Brinquedoteca', 'Churrasqueira Condominial', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Jardim', 'Piscina Coletiva', 'Piscina Infantil', 'Playground', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Terraço Coletivo']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9159496, -48.6592326&zoom=16",https://maximoveis.com.br/imovel/10069/apartamento-3-quartos-monte-solaro-centro-itajai/
381,Apartamento 3 Quartos Fazenda 93m²,"Rua Manoel Bernardo Da Silva, 345, Fazenda - Itajaí/SC","R$ 928.986,90",3,1,3,2,93 M2,,"['Brinquedoteca', 'Condomínio Fechado', 'Elevador', 'Espaço Gourmet', 'Interfone', 'Piscina Coletiva', 'Playground', 'Quadra de Esportes', 'Quiosque', 'Sala Fitness', 'Salão de Festas', 'Salão de Jogos', 'Terraço Coletivo']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9273027, -48.6546086&zoom=16",https://maximoveis.com.br/imovel/12727/apartamento-3-quartos-luminares-residence-fazenda-itajai/
382,Apartamento 3 Quartos Centro 150m²,"Rua 1401, 390, Centro - Balneário Camboriú/SC","R$ 2.720.000,00",3,3,3,2,150 M2,,"['Brinquedoteca', 'Churrasqueira Condominial', 'Elevador', 'Elevador de Serviço', 'Espaço Gourmet', 'Gás Central', 'Interfone', 'Piscina Coletiva', 'Sala Fitness', 'Salão de Festas', 'Zelador']","https://www.google.com/maps/embed/v1/place?key=AIzaSyDQYuT0z8Dx2I9npdE3gXPaHZhPmt0SzXo&q=-26.9779779, -48.6395515&zoom=16",https://maximoveis.com.br/imovel/12386/apartamento-3-quartos-dom-bc-centro-balneario-camboriu/
